Date,Subs,Name
2018-09-17,-185,Manny Mua
2018-09-18,-1464,Manny Mua
2018-09-19,-498,Manny Mua
2018-09-20,-3459,Manny Mua
2018-09-21,40,Manny Mua
2018-09-22,-245,Manny Mua
2018-09-23,-218,Manny Mua
2018-09-08,-42,Philip DeFranco
2018-09-09,-86,Philip DeFranco
2018-09-10,29,Philip DeFranco
2018-09-11,-74,Philip DeFranco
2018-09-12,-49,Philip DeFranco
2018-09-13,-272,Philip DeFranco
2018-09-14,-141,Philip DeFranco
2018-09-15,-44,Philip DeFranco
2018-09-16,222,Philip DeFranco
2018-09-17,250,Philip DeFranco
2018-09-18,99,Philip DeFranco
2018-09-19,80,Philip DeFranco
2018-09-20,33,Philip DeFranco
2018-09-21,19,Philip DeFranco
2018-09-22,30,Philip DeFranco
2018-09-23,230,Philip DeFranco
2018-09-24,248,Philip DeFranco
2018-09-25,43,Philip DeFranco
2018-09-26,63,Philip DeFranco
2018-09-27,1,Philip DeFranco
2018-09-28,-7,Philip DeFranco
2018-09-29,-8,Philip DeFranco
2018-09-30,-58,Philip DeFranco
2018-10-01,44,Philip DeFranco
2018-10-02,-87,Philip DeFranco
2018-10-03,-58,Philip DeFranco
2018-10-04,-101,Philip DeFranco
2018-10-05,-137,Philip DeFranco
2018-10-06,-101,Philip DeFranco
2018-10-07,-153,Philip DeFranco
2018-10-08,-121,Philip DeFranco
2018-10-09,-320,Philip DeFranco
2018-10-10,-126,Philip DeFranco
2018-10-11,-286,Philip DeFranco
2018-10-12,-214,Philip DeFranco
2018-10-13,-138,Philip DeFranco
2018-10-14,-267,Philip DeFranco
2018-10-15,-61,Philip DeFranco
2018-10-16,-350,Philip DeFranco
2018-10-17,-1326,Philip DeFranco
2018-10-18,-578,Philip DeFranco
2018-10-19,-301,Philip DeFranco
2018-10-20,-135,Philip DeFranco
2018-10-21,-322,Philip DeFranco
2018-10-22,-100,Philip DeFranco
2018-10-23,-298,Philip DeFranco
2018-10-24,-153,Philip DeFranco
2018-10-25,-185,Philip DeFranco
2018-10-26,-47,Philip DeFranco
2018-10-27,177,Philip DeFranco
2018-10-28,376,Philip DeFranco
2018-10-29,26,Philip DeFranco
2018-10-30,-1,Philip DeFranco
2018-10-31,-50,Philip DeFranco
2018-11-01,-11,Philip DeFranco
2018-11-02,-27,Philip DeFranco
2018-11-03,-7,Philip DeFranco
2018-11-04,-187,Philip DeFranco
2018-11-05,96,Philip DeFranco
2018-11-06,-6,Philip DeFranco
2018-11-07,-28,Philip DeFranco
2018-11-08,-47,Philip DeFranco
2019-01-06,509,Brittany Dawn Fitness
2019-01-07,502,Brittany Dawn Fitness
2019-01-08,635,Brittany Dawn Fitness
2019-01-09,372,Brittany Dawn Fitness
2019-01-10,195,Brittany Dawn Fitness
2019-01-11,387,Brittany Dawn Fitness
2019-01-12,324,Brittany Dawn Fitness
2019-01-13,321,Brittany Dawn Fitness
2019-01-14,286,Brittany Dawn Fitness
2019-01-15,398,Brittany Dawn Fitness
2019-01-16,359,Brittany Dawn Fitness
2019-01-17,246,Brittany Dawn Fitness
2019-01-18,292,Brittany Dawn Fitness
2019-01-19,239,Brittany Dawn Fitness
2019-01-20,300,Brittany Dawn Fitness
2019-01-21,373,Brittany Dawn Fitness
2019-01-22,291,Brittany Dawn Fitness
2019-01-23,273,Brittany Dawn Fitness
2019-01-24,318,Brittany Dawn Fitness
2019-01-25,235,Brittany Dawn Fitness
2019-01-26,272,Brittany Dawn Fitness
2019-01-27,304,Brittany Dawn Fitness
2019-01-28,280,Brittany Dawn Fitness
2019-01-29,235,Brittany Dawn Fitness
2019-01-30,389,Brittany Dawn Fitness
2019-01-31,379,Brittany Dawn Fitness
2019-02-01,327,Brittany Dawn Fitness
2019-02-02,380,Brittany Dawn Fitness
2019-02-03,415,Brittany Dawn Fitness
2019-02-04,493,Brittany Dawn Fitness
2019-02-05,-1813,Brittany Dawn Fitness
2019-02-06,-8043,Brittany Dawn Fitness
2019-02-07,-2955,Brittany Dawn Fitness
2019-02-08,-1754,Brittany Dawn Fitness
2019-02-09,-1169,Brittany Dawn Fitness
2019-02-10,-878,Brittany Dawn Fitness
2019-02-11,-923,Brittany Dawn Fitness
2019-02-12,-965,Brittany Dawn Fitness
2019-02-13,-723,Brittany Dawn Fitness
2019-02-14,-519,Brittany Dawn Fitness
2019-02-15,-520,Brittany Dawn Fitness
2019-02-16,-437,Brittany Dawn Fitness
2019-02-17,-265,Brittany Dawn Fitness
2019-02-18,-176,Brittany Dawn Fitness
2019-02-19,-121,Brittany Dawn Fitness
2019-02-20,-96,Brittany Dawn Fitness
2019-02-21,-143,Brittany Dawn Fitness
2019-02-22,-98,Brittany Dawn Fitness
2019-02-23,-840,Brittany Dawn Fitness
2019-02-24,-1363,Brittany Dawn Fitness
2019-02-25,-333,Brittany Dawn Fitness
2019-02-26,-161,Brittany Dawn Fitness
2019-02-27,-26,Brittany Dawn Fitness
2019-02-28,-12,Brittany Dawn Fitness
2019-03-01,-9,Brittany Dawn Fitness
2019-03-02,-39,Brittany Dawn Fitness
2019-03-03,-44,Brittany Dawn Fitness
2019-03-04,26,Brittany Dawn Fitness
2019-03-05,38,Brittany Dawn Fitness
2019-03-06,-1068,Brittany Dawn Fitness
2019-02-15,1161,Rawvana
2019-02-16,1507,Rawvana
2019-02-17,1562,Rawvana
2019-02-18,1614,Rawvana
2019-02-19,1735,Rawvana
2019-02-20,1621,Rawvana
2019-02-21,1007,Rawvana
2019-02-22,1282,Rawvana
2019-02-23,1586,Rawvana
2019-02-24,1504,Rawvana
2019-02-25,1309,Rawvana
2019-02-26,1366,Rawvana
2019-02-27,1415,Rawvana
2019-02-28,1275,Rawvana
2019-03-01,1300,Rawvana
2019-03-02,1277,Rawvana
2019-03-03,1389,Rawvana
2019-03-04,1328,Rawvana
2019-03-05,805,Rawvana
2019-03-06,2211,Rawvana
2019-03-07,1201,Rawvana
2019-03-08,1299,Rawvana
2019-03-09,1423,Rawvana
2019-03-10,1568,Rawvana
2019-03-11,1746,Rawvana
2019-03-12,1506,Rawvana
2019-03-13,774,Rawvana
2019-03-14,438,Rawvana
2019-03-15,-18529,Rawvana
2019-03-16,-12216,Rawvana
2019-03-17,-6416,Rawvana
2019-03-18,-4277,Rawvana
2019-03-19,-2672,Rawvana
2019-03-20,-1468,Rawvana
2019-03-21,-1089,Rawvana
2019-03-22,-996,Rawvana
2019-03-23,-791,Rawvana
2019-03-24,-785,Rawvana
2019-03-25,-377,Rawvana
2019-03-26,-219,Rawvana
2019-03-27,-90,Rawvana
2019-03-28,-86,Rawvana
2019-03-29,-14,Rawvana
2019-03-30,358,Rawvana
2019-03-31,324,Rawvana
2019-04-01,225,Rawvana
2019-04-02,408,Rawvana
2019-04-03,-3786,Rawvana
2019-04-04,-2039,Rawvana
2019-04-05,-234,Rawvana
2019-04-06,-683,Rawvana
2019-04-07,-2242,Rawvana
2019-04-08,-1703,Rawvana
2019-04-09,11,Rawvana
2019-04-10,47,Rawvana
2019-04-11,106,Rawvana
2019-04-12,133,Rawvana
2019-04-13,202,Rawvana
2019-04-14,190,Rawvana
2019-04-15,287,Rawvana
2019-03-03,8226,The LaBrant Fam
2019-03-04,6003,The LaBrant Fam
2019-03-05,2282,The LaBrant Fam
2019-03-06,7879,The LaBrant Fam
2019-03-07,5908,The LaBrant Fam
2019-03-08,8076,The LaBrant Fam
2019-03-09,7226,The LaBrant Fam
2019-03-10,5402,The LaBrant Fam
2019-03-11,5358,The LaBrant Fam
2019-03-12,4424,The LaBrant Fam
2019-03-13,6323,The LaBrant Fam
2019-03-14,4684,The LaBrant Fam
2019-03-15,5881,The LaBrant Fam
2019-03-16,6520,The LaBrant Fam
2019-03-17,6707,The LaBrant Fam
2019-03-18,7963,The LaBrant Fam
2019-03-19,7406,The LaBrant Fam
2019-03-20,7852,The LaBrant Fam
2019-03-21,6188,The LaBrant Fam
2019-03-22,7617,The LaBrant Fam
2019-03-23,7370,The LaBrant Fam
2019-03-24,5473,The LaBrant Fam
2019-03-25,4736,The LaBrant Fam
2019-03-26,7798,The LaBrant Fam
2019-03-27,8721,The LaBrant Fam
2019-03-28,3361,The LaBrant Fam
2019-03-29,5410,The LaBrant Fam
2019-03-30,5178,The LaBrant Fam
2019-03-31,4360,The LaBrant Fam
2019-04-01,3501,The LaBrant Fam
2019-04-02,3891,The LaBrant Fam
2019-04-03,4983,The LaBrant Fam
2019-04-04,3997,The LaBrant Fam
2019-04-05,3463,The LaBrant Fam
2019-04-06,4389,The LaBrant Fam
2019-04-07,3503,The LaBrant Fam
2019-04-08,3509,The LaBrant Fam
2019-04-09,2062,The LaBrant Fam
2019-04-10,4419,The LaBrant Fam
2019-04-11,3290,The LaBrant Fam
2019-04-12,3619,The LaBrant Fam
2019-04-13,2588,The LaBrant Fam
2019-04-14,1461,The LaBrant Fam
2019-04-15,1682,The LaBrant Fam
2019-04-16,4853,The LaBrant Fam
2019-04-17,7673,The LaBrant Fam
2019-04-18,6471,The LaBrant Fam
2019-04-19,5063,The LaBrant Fam
2019-04-20,4596,The LaBrant Fam
2019-04-21,4072,The LaBrant Fam
2019-04-22,4616,The LaBrant Fam
2019-04-23,5011,The LaBrant Fam
2019-04-24,4712,The LaBrant Fam
2019-04-25,5394,The LaBrant Fam
2019-04-26,11974,The LaBrant Fam
2019-04-27,12596,The LaBrant Fam
2019-04-28,9263,The LaBrant Fam
2019-04-29,4465,The LaBrant Fam
2019-04-30,9766,The LaBrant Fam
2019-05-01,4685,The LaBrant Fam
2019-05-02,3631,The LaBrant Fam
2019-05-03,4966,The LaBrant Fam
2019-04-01,251,Brad Sousa
2019-04-02,3287,Brad Sousa
2019-04-03,1770,Brad Sousa
2019-04-04,337,Brad Sousa
2019-04-05,276,Brad Sousa
2019-04-06,500,Brad Sousa
2019-04-07,331,Brad Sousa
2019-04-08,213,Brad Sousa
2019-04-09,324,Brad Sousa
2019-04-10,134,Brad Sousa
2019-04-11,169,Brad Sousa
2019-04-12,226,Brad Sousa
2019-04-13,304,Brad Sousa
2019-04-14,472,Brad Sousa
2019-04-15,292,Brad Sousa
2019-04-16,225,Brad Sousa
2019-04-17,422,Brad Sousa
2019-04-19,229,Brad Sousa
2019-04-20,275,Brad Sousa
2019-04-21,66,Brad Sousa
2019-04-22,146,Brad Sousa
2019-04-23,156,Brad Sousa
2019-04-24,87,Brad Sousa
2019-04-25,72,Brad Sousa
2019-04-26,-6,Brad Sousa
2019-04-27,-1030,Brad Sousa
2019-04-28,-1261,Brad Sousa
2019-04-29,-18,Brad Sousa
2019-04-30,-2785,Brad Sousa
2019-05-01,-3403,Brad Sousa
2019-05-02,-199,Brad Sousa
2019-05-03,114,Brad Sousa
2019-05-04,112,Brad Sousa
2019-05-05,193,Brad Sousa
2019-05-06,221,Brad Sousa
2019-05-07,147,Brad Sousa
2019-05-08,137,Brad Sousa
2019-05-09,87,Brad Sousa
2019-05-10,92,Brad Sousa
2019-05-11,179,Brad Sousa
2019-05-12,83,Brad Sousa
2019-05-13,95,Brad Sousa
2019-05-14,60,Brad Sousa
2019-05-15,-352,Brad Sousa
2019-05-16,-580,Brad Sousa
2019-05-17,-154,Brad Sousa
2019-05-18,-6,Brad Sousa
2019-05-19,-43,Brad Sousa
2019-05-20,4,Brad Sousa
2019-05-21,-16,Brad Sousa
2019-05-22,7,Brad Sousa
2019-05-23,32,Brad Sousa
2019-05-24,49,Brad Sousa
2019-05-25,-902,Brad Sousa
2019-05-26,-1962,Brad Sousa
2019-05-27,-431,Brad Sousa
2019-05-28,-116,Brad Sousa
2019-05-29,-26,Brad Sousa
2019-05-30,8,Brad Sousa
2019-05-31,-14,Brad Sousa
2019-06-01,24,Brad Sousa
2019-05-03,-890,KSI
2019-05-04,1170,KSI
2019-05-05,1627,KSI
2019-05-06,1300,KSI
2019-05-07,1580,KSI
2019-05-08,-770,KSI
2019-05-09,779,KSI
2019-05-10,1142,KSI
2019-05-11,899,KSI
2019-05-12,1422,KSI
2019-05-13,159,KSI
2019-05-14,1604,KSI
2019-05-15,2064,KSI
2019-05-16,701,KSI
2019-05-17,1495,KSI
2019-05-18,1308,KSI
2019-05-19,1121,KSI
2019-05-20,1205,KSI
2019-05-21,1167,KSI
2019-05-22,1370,KSI
2019-05-23,1378,KSI
2019-05-24,-17092,KSI
2019-05-25,-28682,KSI
2019-05-26,-33000,KSI
2019-05-27,-18000,KSI
2019-05-28,-6388,KSI
2019-05-29,-15619,KSI
2019-05-30,-4192,KSI
2019-05-31,-257,KSI
2019-06-01,261,KSI
2019-06-02,30663,KSI
2019-06-03,29153,KSI
2019-06-04,9447,KSI
2019-06-05,5453,KSI
2019-06-06,3715,KSI
2019-06-07,5212,KSI
2019-06-08,2559,KSI
2019-06-09,2749,KSI
2019-06-10,3218,KSI
2019-06-11,2440,KSI
2019-06-12,1591,KSI
2019-06-13,3365,KSI
2019-06-14,2920,KSI
2019-06-15,3307,KSI
2019-06-16,2755,KSI
2019-06-17,-123,KSI
2019-06-18,2092,KSI
2019-06-19,3573,KSI
2019-06-20,2503,KSI
2019-06-21,2738,KSI
2019-06-22,2294,KSI
2019-06-23,2698,KSI
2019-06-24,2572,KSI
2019-06-25,2203,KSI
2019-06-26,2097,KSI
2019-06-27,1678,KSI
2019-06-28,1924,KSI
2019-06-29,1349,KSI
2019-06-30,1505,KSI
2019-07-01,1687,KSI
2019-07-02,1067,KSI
2019-07-03,1429,KSI
2019-05-12,2576,JaclynHill
2019-05-13,2454,JaclynHill
2019-05-14,1477,JaclynHill
2019-05-15,1059,JaclynHill
2019-05-16,1154,JaclynHill
2019-05-17,1278,JaclynHill
2019-05-18,1510,JaclynHill
2019-05-19,1078,JaclynHill
2019-05-20,1117,JaclynHill
2019-05-21,1305,JaclynHill
2019-05-22,12654,JaclynHill
2019-05-23,10671,JaclynHill
2019-05-24,3988,JaclynHill
2019-05-25,1985,JaclynHill
2019-05-26,1122,JaclynHill
2019-05-27,996,JaclynHill
2019-05-28,963,JaclynHill
2019-05-29,896,JaclynHill
2019-05-30,522,JaclynHill
2019-05-31,565,JaclynHill
2019-06-01,547,JaclynHill
2019-06-02,323,JaclynHill
2019-06-03,446,JaclynHill
2019-06-04,509,JaclynHill
2019-06-05,538,JaclynHill
2019-06-06,192,JaclynHill
2019-06-07,380,JaclynHill
2019-06-08,-577,JaclynHill
2019-06-09,-1920,JaclynHill
2019-06-10,-1136,JaclynHill
2019-06-11,-3578,JaclynHill
2019-06-12,-3614,JaclynHill
2019-06-13,1541,JaclynHill
2019-06-14,819,JaclynHill
2019-06-15,487,JaclynHill
2019-06-16,139,JaclynHill
2019-06-17,8,JaclynHill
2019-06-18,-66,JaclynHill
2019-06-19,-54,JaclynHill
2019-06-20,-75,JaclynHill
2019-06-21,337,JaclynHill
2019-06-22,372,JaclynHill
2019-06-23,37,JaclynHill
2019-06-24,-128,JaclynHill
2019-06-25,-406,JaclynHill
2019-06-26,-281,JaclynHill
2019-06-27,-221,JaclynHill
2019-06-28,-94,JaclynHill
2019-06-29,-282,JaclynHill
2019-06-30,-203,JaclynHill
2019-07-01,-176,JaclynHill
2019-07-02,-304,JaclynHill
2019-07-03,-47,JaclynHill
2019-07-04,-259,JaclynHill
2019-07-05,-93,JaclynHill
2019-07-06,-167,JaclynHill
2019-07-07,-184,JaclynHill
2019-07-08,-343,JaclynHill
2019-07-27,-133,ProJared
2019-07-28,-112,ProJared
2019-07-29,-95,ProJared
2019-07-30,-139,ProJared
2019-07-31,-125,ProJared
2019-08-01,-136,ProJared
2019-08-02,-184,ProJared
2019-08-03,-214,ProJared
2019-08-04,-198,ProJared
2019-08-05,-130,ProJared
2019-08-06,-112,ProJared
2019-08-07,-89,ProJared
2019-08-08,-125,ProJared
2019-08-09,-217,ProJared
2019-08-10,-179,ProJared
2019-08-11,-165,ProJared
2019-08-12,-161,ProJared
2019-08-13,-141,ProJared
2019-08-14,-190,ProJared
2019-08-15,-169,ProJared
2019-08-16,-170,ProJared
2019-08-17,-185,ProJared
2019-08-18,-195,ProJared
2019-08-19,-201,ProJared
2019-08-20,-179,ProJared
2019-08-21,-213,ProJared
2019-08-22,-152,ProJared
2019-08-23,-147,ProJared
2019-08-24,-169,ProJared
2019-08-25,-147,ProJared
2019-08-26,22092,ProJared
